,,,,,,,,,Application Detail Report,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,Advisor :  Demo Advisor,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Belmont Farm, Belmont Farm, 1031 Wards Road, RD 1 , Christchurch",,,,,,,,,,,
,,,,,,,,,,,
"A, Pak Choi, 21.55 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,05/09/17,300,DURASUL,S03: 95kg,22.38 ,100.0 kgs/ha,100.0 kgs/ha,"2,238.0 kg",,17/09/17
,,05/09/17,300,ZINIC SULFATE 36%,Zn: 8.28kg,22.38 ,23.0 kgs/ha,23.0 kgs/ha,514.7 kg,,17/09/17
,,20/10/17,338,NRICH UREA,N: 46kg,22.38 ,100.0 kgs/ha,100.0 kgs/ha,"2,238.0 kg",,21/10/17
,,13/12/17,355,NRICH UREA,N: 46kg,22.38 ,100.0 kgs/ha,100.0 kgs/ha,"2,238.0 kg",,27/12/17
,,11/01/18,360,NRICH UREA,N: 55.2kg,22.38 ,120.0 kgs/ha,120.0 kgs/ha,"2,685.6 kg",,12/01/18
,,06/04/18,397,NRICH UREA,N: 46kg,22.38 ,100.0 kgs/ha,100.0 kgs/ha,"2,238.0 kg",,09/04/18
,,26/04/18,399,NRICH UREA,N: 46kg,22.38 ,100.0 kgs/ha,,"2,238.0 kg",,N/C
,,,,,,,,,,,
,,,Total nutrients:,"N: 369.8kg, P: 30.15kg, SO3: 95kg, B: 3kg, S: 15.2kg, Zn: 8.28kg",,,,,,,
,,,Available nutrients:,"N: 369.8kg, P: 30.15kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"F, Lucerne, 18.90 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,08/09/14,5,BORON 15%,B: 1.5kg,18.90 ,10.0 kgs/ha,10.0 kgs/ha,189.0 kg,,08/09/14
,,08/09/14,5,SERPENTINES SUPER,"P: 20.4kg, Mg: 15kg, S: 25.2kg, Ca: 49.5kg",18.90 ,300.0 kgs/ha,300.0 kgs/ha,"5,670.0 kg",,08/09/14
,,09/04/15,39,30% POTASH SULPHUR SUPER,"P: 11.48kg, K: 30.75kg, S: 28.7kg, Ca: 28.29kg",18.90 ,205.0 kgs/ha,205.0 kgs/ha,"3,874.5 kg",,17/11/14
,,,,,,,,,,,
,,,Total nutrients:,"P: 31.88kg, K: 30.75kg, Mg: 15kg, B: 1.5kg, S: 53.9kg, Ca: 77.79kg",,,,,,,
,,,Available nutrients:,"P: 31.88kg, K: 30.75kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"F, Lucerne, 18.90 ha (01/01/15  To 31/12/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,02/09/15,96,LUCERNE MAINTENANCE,"P: 18kg, K: 34.8kg, S: 43.8kg, Ca: 43.8kg",18.90 ,300.0 kgs/ha,300.0 kgs/ha,"5,670.0 kg",,02/09/15
,,05/07/16,192,DOLOMITE,"Mg: 59.95kg, Ca: 118.8kg",18.90 ,550.0 kgs/ha,550.0 kgs/ha,"10,395.0 kg",,29/07/16
,,05/07/16,191,MAG 2000,Mg: 165kg,18.90 ,600.0 kgs/ha,600.0 kgs/ha,"11,340.0 kg",,09/08/16
,,02/08/16,199,90% SULPHUR,S: 81kg,18.90 ,90.0 kgs/ha,90.0 kgs/ha,"1,701.0 kg",,10/08/16
,,02/08/16,199,DAP,"N: 36kg, P: 40.2kg, S: 2kg",18.90 ,200.0 kgs/ha,200.0 kgs/ha,"3,780.0 kg",,10/08/16
,,02/08/16,199,MURATE OF POTASH,K: 100kg,18.90 ,200.0 kgs/ha,200.0 kgs/ha,"3,780.0 kg",,10/08/16
,,10/11/16,254,DAP,"N: 18kg, P: 20.1kg, S: 1kg",18.90 ,100.0 kgs/ha,100.0 kgs/ha,"1,890.0 kg",,10/11/16
,,10/11/16,254,MURATE OF POTASH,K: 50kg,18.90 ,100.0 kgs/ha,100.0 kgs/ha,"1,890.0 kg",,10/11/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 54kg, P: 78.3kg, K: 184.8kg, Mg: 224.95kg, S: 127.8kg, Ca: 162.6kg",,,,,,,
,,,Available nutrients:,"N: 54kg, P: 78.3kg, K: 184.8kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"F, Lucerne, 15.21 ha (01/01/17  To 31/12/17)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,15/09/17,322,BORON 15%,B: 3kg,15.21 ,20.0 kgs/ha,20.0 kgs/ha,304.2 kg,,21/09/17
,,15/09/17,323,BORON 15%,B: 3kg,15.21 ,20.0 kgs/ha,20.0 kgs/ha,304.2 kg,,22/09/17
,,15/09/17,322,COBALT 20%,,15.21 ,1.0 kgs/ha,1.0 kgs/ha,15.2 kg,,21/09/17
,,15/09/17,323,COBALT 20%,,15.21 ,1.0 kgs/ha,1.0 kgs/ha,15.2 kg,,22/09/17
,,15/09/17,322,COPPER SULPHATE 25%,Cu: 6.25kg,15.21 ,25.0 kgs/ha,25.0 kgs/ha,380.3 kg,,21/09/17
,,15/09/17,323,COPPER SULPHATE 25%,Cu: 6.75kg,15.21 ,27.0 kgs/ha,27.0 kgs/ha,410.7 kg,,22/09/17
,,15/09/17,323,DAP,"N: 54kg, P: 60.3kg, S: 3kg",15.21 ,300.0 kgs/ha,300.0 kgs/ha,"4,563.0 kg",,22/09/17
,,15/09/17,322,DURASUL,S03: 142.5kg,15.21 ,150.0 kgs/ha,150.0 kgs/ha,"2,281.5 kg",,21/09/17
,,15/09/17,323,DURASUL,S03: 142.5kg,15.21 ,150.0 kgs/ha,150.0 kgs/ha,"2,281.5 kg",,22/09/17
,,15/09/17,322,ZINIC SULFATE 36%,Zn: 14.04kg,15.21 ,39.0 kgs/ha,39.0 kgs/ha,593.2 kg,,21/09/17
,,15/09/17,323,ZINIC SULFATE 36%,Zn: 11.16kg,15.21 ,31.0 kgs/ha,31.0 kgs/ha,471.5 kg,,22/09/17
,,24/09/17,330,DAP,"N: 54kg, P: 60.3kg, S: 3kg",12.53 ,300.0 kgs/ha,300.0 kgs/ha,"3,759.0 kg",,06/10/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 108kg, P: 120.6kg, SO3: 285kg, B: 6kg, S: 6kg, Cu: 13kg, Zn: 25.2kg",,,,,,,
,,,Available nutrients:,"N: 108kg, P: 120.6kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"FF, Wheat, Raffles, 12.10 ha (01/01/14  To 02/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,08/09/14,6,SUPERTEN 5K,"P: 32.4kg, K: 20kg, S: 38kg, Ca: 79.2kg",19.12 ,400.0 kgs/ha,400.0 kgs/ha,"7,648.0 kg",,08/09/14
,,12/09/14,7,SUSTIAN,N: 69kg,19.12 ,150.0 kgs/ha,150.0 kgs/ha,"2,868.0 kg",,12/09/14
,,02/10/14,12,SUSTIAN,N: 69kg,19.12 ,150.0 kgs/ha,150.0 kgs/ha,"2,868.0 kg",,06/10/14
,,27/11/14,27,SUSTIAN,N: 69kg,12.10 ,150.0 kgs/ha,150.0 kgs/ha,"1,815.0 kg",,24/11/14
,,,,,,,,,,,
,,,Total nutrients:,"N: 207kg, P: 32.4kg, K: 20kg, S: 38kg, Ca: 79.2kg",,,,,,,
,,,Available nutrients:,"N: 207kg, P: 32.4kg, K: 20kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"FF, Wheat, sesnesis, 7.02 ha (01/01/14  To 02/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,27/11/14,27,SUSTIAN,N: 69kg,7.02 ,150.0 kgs/ha,150.0 kgs/ha,"1,053.0 kg",,24/11/14
,,09/04/15,32,SUSTIAN,N: 69kg,7.02 ,150.0 kgs/ha,150.0 kgs/ha,"1,053.0 kg",,06/10/14
,,01/07/15,64,SUPERTEN 5K,"P: 32.4kg, K: 20kg, S: 38kg, Ca: 79.2kg",7.02 ,400.0 kgs/ha,400.0 kgs/ha,"2,808.0 kg",,01/07/15
,,01/07/15,65,SUSTIAN,N: 69kg,7.02 ,150.0 kgs/ha,150.0 kgs/ha,"1,053.0 kg",,12/09/14
,,01/07/15,66,SUSTIAN,N: 69kg,7.02 ,150.0 kgs/ha,150.0 kgs/ha,"1,053.0 kg",,06/10/14
,,,,,,,,,,,
,,,Total nutrients:,"N: 276kg, P: 32.4kg, K: 20kg, S: 38kg, Ca: 79.2kg",,,,,,,
,,,Available nutrients:,"N: 276kg, P: 32.4kg, K: 20kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"FF, Ryegrass - Perennial, nui, 18.60 ha (01/01/16  To 17/04/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,14/04/15,49,SUSTIAN,N: 55.2kg,18.60 ,120.0 kgs/ha,120.0 kgs/ha,"2,232.0 kg",,13/04/15
,,24/04/15,60,SUPERTEN 10K,"P: 25.2kg, K: 35kg, S: 29.4kg, Ca: 61.6kg",18.60 ,350.0 kgs/ha,350.0 kgs/ha,"6,510.0 kg",,12/03/15
,,03/08/15,72,DOLOMITE,"Mg: 272.5kg, Ca: 540kg",18.60 ,2500.0 kgs/ha,2500.0 kgs/ha,"46,500.0 kg",,17/08/15
,,03/08/15,76,LIME,Ca: 325kg,18.60 ,1300.0 kgs/ha,1300.0 kgs/ha,"24,180.0 kg",,19/08/15
,,03/08/15,79,SUSTIAN AMMO 30N,"N: 36kg, S: 16.44kg",18.60 ,120.0 kgs/ha,120.0 kgs/ha,"2,232.0 kg",,13/08/15
,,24/09/15,122,SUSTIAN,N: 92kg,18.60 ,200.0 kgs/ha,200.0 kgs/ha,"3,720.0 kg",,10/10/15
,,20/10/15,139,SUSTIAN,N: 92kg,18.60 ,200.0 kgs/ha,200.0 kgs/ha,"3,720.0 kg",,27/10/15
,,09/11/15,141,SUSTIAN,N: 36.8kg,18.60 ,80.0 kgs/ha,80.0 kgs/ha,"1,488.0 kg",,11/11/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 312kg, P: 25.2kg, K: 35kg, Mg: 272.5kg, S: 45.84kg, Ca: 926.6kg",,,,,,,
,,,Available nutrients:,"N: 312kg, P: 25.2kg, K: 35kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"FF, Pastures - Grass, nui, 18.60 ha (18/04/16  To 31/12/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,25/07/16,195,SUSTIAN AMMO 36N,"N: 35.4kg, S: 9kg",18.60 ,100.0 kgs/ha,100.0 kgs/ha,"1,860.0 kg",,26/07/16
,,02/08/16,202,90% SULPHUR,S: 108kg,18.60 ,120.0 kgs/ha,120.0 kgs/ha,"2,232.0 kg",,21/09/16
,,02/08/16,202,DAP,"N: 50.4kg, P: 56.28kg, S: 2.8kg",18.60 ,280.0 kgs/ha,280.0 kgs/ha,"5,208.0 kg",,21/09/16
,,02/08/16,202,MURATE OF POTASH,K: 100kg,18.60 ,200.0 kgs/ha,200.0 kgs/ha,"3,720.0 kg",,21/09/16
,,26/10/16,246,SUSTIAN,N: 46kg,18.60 ,100.0 kgs/ha,100.0 kgs/ha,"1,860.0 kg",,27/10/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 131.8kg, P: 56.28kg, K: 100kg, S: 119.8kg",,,,,,,
,,,Available nutrients:,"N: 131.8kg, P: 56.28kg, K: 100kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"FF, Carrots, 18.60 ha (29/01/17  To 17/03/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,29/01/17,267,90% SULPHUR,S: 45kg,18.60 ,50.0 kgs/ha,50.0 kgs/ha,930.0 kg,,30/01/17
,,29/01/17,267,COPPER SULPHATE 25%,Cu: 9.75kg,18.60 ,39.0 kgs/ha,39.0 kgs/ha,725.4 kg,,30/01/17
,,29/01/17,267,DAP,"N: 54kg, P: 60.3kg, S: 3kg",18.60 ,300.0 kgs/ha,300.0 kgs/ha,"5,580.0 kg",,30/01/17
,,29/01/17,267,MANGANESE SULPHATE 28%,Mn: 61.6kg,18.60 ,220.0 kgs/ha,220.0 kgs/ha,"4,092.0 kg",,30/01/17
,,29/01/17,267,MURATE OF POTASH,K: 100kg,18.60 ,200.0 kgs/ha,200.0 kgs/ha,"3,720.0 kg",,30/01/17
,,29/01/17,267,ZINIC SULFATE 36%,Zn: 10.08kg,18.60 ,28.0 kgs/ha,28.0 kgs/ha,520.8 kg,,30/01/17
,,05/09/17,299,BORON 15%,B: 3kg,18.60 ,20.0 kgs/ha,20.0 kgs/ha,372.0 kg,,27/09/17
,,05/09/17,299,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",18.60 ,150.0 kgs/ha,150.0 kgs/ha,"2,790.0 kg",,27/09/17
,,05/09/17,299,DURASUL,S03: 47.5kg,18.60 ,50.0 kgs/ha,50.0 kgs/ha,930.0 kg,,27/09/17
,,05/09/17,299,MURATE OF POTASH,K: 100kg,18.60 ,200.0 kgs/ha,200.0 kgs/ha,"3,720.0 kg",,27/09/17
,,25/10/17,341,NRICH UREA,N: 32.2kg,18.60 ,70.0 kgs/ha,70.0 kgs/ha,"1,302.0 kg",,26/10/17
,,13/12/17,353,NRICH UREA,N: 55.2kg,18.60 ,125.0 kgs/ha,120.0 kgs/ha,"2,232.0 kg",,27/11/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 168.4kg, P: 90.45kg, K: 200kg, SO3: 47.5kg, B: 3kg, S: 49.5kg, Mn: 61.6kg, Cu: 9.75kg, Zn: 10.08kg",,,,,,,
,,,Available nutrients:,"N: 168.4kg, P: 90.45kg, K: 200kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"FF, Triticale, winter max , 18.60 ha (17/03/18  To 31/12/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,20/03/18,383,NRICH UREA,N: 57.5kg,18.60 ,125.0 kgs/ha,125.0 kgs/ha,"2,325.0 kg",,20/03/18
,,06/04/18,389,NRICH UREA,N: 69kg,18.60 ,150.0 kgs/ha,150.0 kgs/ha,"2,790.0 kg",,09/04/18
,,,,,,,,,,,
,,,Total nutrients:,N: 126.5kg,,,,,,,
,,,Available nutrients:,N: 126.5kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"G, Lucerne, 5.51 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,08/09/14,5,BORON 15%,B: 1.5kg,5.51 ,10.0 kgs/ha,10.0 kgs/ha,55.1 kg,,08/09/14
,,08/09/14,5,SERPENTINES SUPER,"P: 20.4kg, Mg: 15kg, S: 25.2kg, Ca: 49.5kg",5.51 ,300.0 kgs/ha,300.0 kgs/ha,"1,653.0 kg",,08/09/14
,,09/04/15,39,30% POTASH SULPHUR SUPER,"P: 11.48kg, K: 30.75kg, S: 28.7kg, Ca: 28.29kg",5.51 ,205.0 kgs/ha,205.0 kgs/ha,"1,129.6 kg",,17/11/14
,,,,,,,,,,,
,,,Total nutrients:,"P: 31.88kg, K: 30.75kg, Mg: 15kg, B: 1.5kg, S: 53.9kg, Ca: 77.79kg",,,,,,,
,,,Available nutrients:,"P: 31.88kg, K: 30.75kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"G, Lucerne, 5.51 ha (01/01/15  To 31/12/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,05/07/16,189,DOLOMITE,"Mg: 109kg, Ca: 216kg",5.51 ,1000.0 kgs/ha,1000.0 kgs/ha,"5,510.0 kg",,16/08/16
,,05/07/16,190,MAG 2000,Mg: 148.5kg,5.51 ,540.0 kgs/ha,540.0 kgs/ha,"2,975.4 kg",,22/08/16
,,02/08/16,201,90% SULPHUR,S: 90kg,5.51 ,100.0 kgs/ha,100.0 kgs/ha,551.0 kg,,10/08/16
,,,,,,,,,,,
,,,Total nutrients:,"Mg: 257.5kg, S: 90kg, Ca: 216kg",,,,,,,
,,,Available nutrients:,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GG, Wheat, sesnesis, 8.71 ha (01/01/14  To 02/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,08/09/14,6,SUPERTEN 5K,"P: 32.4kg, K: 20kg, S: 38kg, Ca: 79.2kg",8.71 ,400.0 kgs/ha,400.0 kgs/ha,"3,484.0 kg",,08/09/14
,,12/09/14,7,SUSTIAN,N: 69kg,8.71 ,150.0 kgs/ha,150.0 kgs/ha,"1,306.5 kg",,12/09/14
,,02/10/14,12,SUSTIAN,N: 69kg,8.71 ,150.0 kgs/ha,150.0 kgs/ha,"1,306.5 kg",,06/10/14
,,27/11/14,27,SUSTIAN,N: 69kg,8.71 ,150.0 kgs/ha,150.0 kgs/ha,"1,306.5 kg",,24/11/14
,,,,,,,,,,,
,,,Total nutrients:,"N: 207kg, P: 32.4kg, K: 20kg, S: 38kg, Ca: 79.2kg",,,,,,,
,,,Available nutrients:,"N: 207kg, P: 32.4kg, K: 20kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GG, Pastures - Grass, 8.71 ha (05/03/15  To 31/12/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,14/04/15,50,SUSTIAN,N: 55.2kg,8.71 ,120.0 kgs/ha,120.0 kgs/ha,"1,045.2 kg",,13/04/15
,,29/07/15,70,SUSTIAN AMMO 30N,"N: 36kg, S: 16.44kg",8.71 ,120.0 kgs/ha,120.0 kgs/ha,"1,045.2 kg",,30/07/15
,,31/08/15,93,COBALT GRANULAR 10%,,8.71 ,0.3 kgs/ha,0.3 kgs/ha,2.61 kg,,02/09/15
,,31/08/15,93,SELENIUM,,8.71 ,1.0 kgs/ha,1.0 kgs/ha,8.71 kg,,02/09/15
,,31/08/15,93,SUPERTEN,"P: 27kg, S: 31.5kg, Ca: 66kg",8.71 ,300.0 kgs/ha,300.0 kgs/ha,"2,613.0 kg",,02/09/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 91.2kg, P: 27kg, S: 47.94kg, Ca: 66kg",,,,,,,
,,,Available nutrients:,"N: 91.2kg, P: 27kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GH, Carrots, 18.80 ha (19/01/16  To 20/04/17)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,19/01/16,153,DOLOMITE,"Mg: 125.35kg, Ca: 248.4kg",8.70 ,1150.0 kgs/ha,1150.0 kgs/ha,"10,005.0 kg",,21/01/16
,,19/01/16,152,MAG 2000,Mg: 121kg,11.40 ,440.0 kgs/ha,440.0 kgs/ha,"5,016.0 kg",,21/01/16
,,20/01/16,154,90% SULPHUR,S: 35.1kg,8.71 ,39.0 kgs/ha,39.0 kgs/ha,339.7 kg,,20/01/16
,,20/01/16,155,90% SULPHUR,S: 76.5kg,11.40 ,85.0 kgs/ha,85.0 kgs/ha,969.0 kg,,21/01/16
,,20/01/16,154,DAP,"N: 42.3kg, P: 47.24kg, S: 2.35kg",8.71 ,235.0 kgs/ha,235.0 kgs/ha,"2,046.9 kg",,20/01/16
,,20/01/16,155,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",11.40 ,150.0 kgs/ha,150.0 kgs/ha,"1,710.0 kg",,21/01/16
,,20/01/16,154,KIESERITE,"Mg: 19.2kg, S: 19.2kg",8.71 ,120.0 kgs/ha,120.0 kgs/ha,"1,045.2 kg",,20/01/16
,,20/01/16,155,KIESERITE,"Mg: 19.2kg, S: 19.2kg",11.40 ,120.0 kgs/ha,120.0 kgs/ha,"1,368.0 kg",,21/01/16
,,20/01/16,154,MURATE OF POTASH,K: 105kg,8.71 ,210.0 kgs/ha,210.0 kgs/ha,"1,829.1 kg",,20/01/16
,,20/01/16,155,MURATE OF POTASH,K: 85kg,11.40 ,170.0 kgs/ha,170.0 kgs/ha,"1,938.0 kg",,21/01/16
,,20/01/16,154,ZINIC SULFATE 36%,Zn: 10.8kg,8.71 ,30.0 kgs/ha,30.0 kgs/ha,261.3 kg,,20/01/16
,,20/01/16,155,ZINIC SULFATE 36%,Zn: 10.8kg,11.40 ,30.0 kgs/ha,30.0 kgs/ha,342.0 kg,,21/01/16
,,16/08/16,221,90% SULPHUR,S: 72kg,18.80 ,80.0 kgs/ha,80.0 kgs/ha,"1,504.0 kg",,23/08/16
,,16/08/16,221,BORON 15%,B: 3kg,18.80 ,20.0 kgs/ha,20.0 kgs/ha,376.0 kg,,23/08/16
,,16/08/16,221,KIESERITE,"Mg: 24kg, S: 24kg",18.80 ,150.0 kgs/ha,150.0 kgs/ha,"2,820.0 kg",,23/08/16
,,16/08/16,221,MURATE OF POTASH,K: 75kg,18.80 ,150.0 kgs/ha,150.0 kgs/ha,"2,820.0 kg",,23/08/16
,,13/09/16,238,SUSTIAN,N: 46kg,18.80 ,100.0 kgs/ha,100.0 kgs/ha,"1,880.0 kg",,17/09/16
,,21/11/16,261,SUSTIAN,N: 32.2kg,18.80 ,70.0 kgs/ha,70.0 kgs/ha,"1,316.0 kg",,23/11/16
,,02/12/16,263,SUSTIAN,N: 32.2kg,18.80 ,70.0 kgs/ha,70.0 kgs/ha,"1,316.0 kg",,07/12/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 179.7kg, P: 77.39kg, K: 265kg, Mg: 308.75kg, B: 3kg, S: 249.85kg, Zn: 21.6kg, Ca: 248.4kg",,,,,,,
,,,Available nutrients:,"N: 179.7kg, P: 77.39kg, K: 265kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GH, Wheat, dutchess, 1.30 ha (01/01/16  To 31/12/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,25/07/16,194,SUSTIAN AMMO 30N,"N: 60kg, S: 27.4kg",1.30 ,200.0 kgs/ha,200.0 kgs/ha,260.0 kg,,26/07/16
,,25/08/16,227,SUSTIAN AMMO 30N,"N: 30kg, S: 13.7kg",1.30 ,100.0 kgs/ha,100.0 kgs/ha,130.0 kg,,25/08/16
,,13/09/16,241,SUSTIAN,N: 46kg,1.30 ,100.0 kgs/ha,100.0 kgs/ha,130.0 kg,,17/09/16
,,15/11/16,259,SUSTIAN,N: 46kg,1.30 ,100.0 kgs/ha,100.0 kgs/ha,130.0 kg,,16/11/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 182kg, S: 41.1kg",,,,,,,
,,,Available nutrients:,N: 182kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GH, Barley, 20.12 ha (20/04/17  To 15/01/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,28/04/17,288,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",20.12 ,150.0 kgs/ha,150.0 kgs/ha,"3,018.0 kg",,28/04/17
,,11/08/17,293,SUSTIAN,N: 69kg,20.12 ,150.0 kgs/ha,150.0 kgs/ha,"3,018.0 kg",,11/08/17
,,05/09/17,298,BORON 15%,B: 3kg,20.12 ,20.0 kgs/ha,20.0 kgs/ha,402.4 kg,,16/09/17
,,05/09/17,298,DURASUL,S03: 95kg,20.12 ,100.0 kgs/ha,100.0 kgs/ha,"2,012.0 kg",,16/09/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 96kg, P: 30.15kg, SO3: 95kg, B: 3kg, S: 1.5kg",,,,,,,
,,,Available nutrients:,"N: 96kg, P: 30.15kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GH, Rye, Bell , 12.00 ha (15/01/18  To 30/09/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,31/01/18,366,NRICH UREA,N: 46kg,12.00 ,100.0 kgs/ha,100.0 kgs/ha,"1,200.0 kg",,01/02/18
,,03/04/18,386,NRICH UREA,N: 46kg,12.00 ,100.0 kgs/ha,100.0 kgs/ha,"1,200.0 kg",,03/04/18
,,26/04/18,400,NRICH UREA,N: 46kg,12.00 ,100.0 kgs/ha,,"1,200.0 kg",,N/C
,,,,,,,,,,,
,,,Total nutrients:,N: 138kg,,,,,,,
,,,Available nutrients:,N: 138kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GR, Parsnips, 5.00 ha (10/02/18  To 31/12/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,14/02/18,371,90% SULPHUR,S: 45kg,6.00 ,50.0 kgs/ha,50.0 kgs/ha,300.0 kg,,15/02/18
,,14/02/18,371,DAP,"N: 36kg, P: 40.2kg, S: 2kg",6.00 ,200.0 kgs/ha,200.0 kgs/ha,"1,200.0 kg",,15/02/18
,,,,,,,,,,,
,,,Total nutrients:,"N: 36kg, P: 40.2kg, S: 47kg",,,,,,,
,,,Available nutrients:,"N: 36kg, P: 40.2kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"GR, Beetroot, 13.00 ha (10/02/18  To 31/12/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
